"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Pyr) / (126, Pyr)"	"Abundance Ratio: (127C, Pyr) / (126, Pyr)"	"Abundance Ratio: (128N, Pyr) / (126, Pyr)"	"Abundance Ratio: (128C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129C, Pyr) / (126, Pyr)"	"Abundance Ratio: (129N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130N, Pyr) / (126, Pyr)"	"Abundance Ratio: (130C, Pyr) / (126, Pyr)"	"Abundance Ratio: (131, Pyr) / (126, Pyr)"	"Abundance: F3: 126, Sample, Pyr"	"Abundance: F3: 127N, Sample, Pyr"	"Abundance: F3: 127C, Sample, Pyr"	"Abundance: F3: 128N, Sample, Pyr"	"Abundance: F3: 128C, Sample, Pyr"	"Abundance: F3: 129N, Sample, Pyr"	"Abundance: F3: 129C, Sample, Pyr"	"Abundance: F3: 130N, Sample, Pyr"	"Abundance: F3: 130C, Sample, Pyr"	"Abundance: F3: 131, Sample, Pyr"	"Abundances Count: F3: 126, Sample, Pyr"	"Abundances Count: F3: 127N, Sample, Pyr"	"Abundances Count: F3: 127C, Sample, Pyr"	"Abundances Count: F3: 128N, Sample, Pyr"	"Abundances Count: F3: 128C, Sample, Pyr"	"Abundances Count: F3: 129N, Sample, Pyr"	"Abundances Count: F3: 129C, Sample, Pyr"	"Abundances Count: F3: 130N, Sample, Pyr"	"Abundances Count: F3: 130C, Sample, Pyr"	"Abundances Count: F3: 131, Sample, Pyr"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot"
"False"	"IsMasterProtein"	"PF3D7_0108300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_01_v3:337168-343833(+) | length=2221 | sequence_SO=chromosome | SO=protein_coding"	"28.3205763169743"	"50"	"213"	"50"	"1"	"2221"	"254.834"	"5.68"	""	"1.006"	"1.000"	"1.103"	"0.810"	"0.753"	"0.778"	"0.780"	"0.669"	"0.687"	"14355.4"	"14438.2"	"14357.6"	"15832.9"	"11629.8"	"11167.8"	"10805.7"	"11194.3"	"9607.8"	"9868.8"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"7.08"	"0"	"4078.87245600767"	"50"
"False"	"IsMasterProtein"	"PF3D7_1239200"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (ApiAP2) | location=Pf3D7_12_v3:1634695-1642428(+) | length=2577 | sequence_SO=chromosome | SO=protein_coding"	"33.6437718277066"	"77"	"225"	"77"	"1"	"2577"	"299.197"	"6.32"	""	"1.012"	"1.032"	"1.117"	"0.858"	"0.840"	"0.818"	"0.869"	"0.751"	"0.764"	"14163.6"	"14330.1"	"14620.8"	"15820.7"	"12159.4"	"11588.6"	"11891.2"	"12310.9"	"10633.2"	"10823.6"	"124"	"124"	"124"	"124"	"124"	"124"	"124"	"124"	"124"	"124"	"6.572"	"0"	"4074.00062073434"	"77"
"False"	"IsMasterProtein"	"PF3D7_0915400"	"organism=Plasmodium_falciparum_3D7 | product=6-phosphofructokinase (PFK9) | location=Pf3D7_09_v3:650585-654841(-) | length=1418 | sequence_SO=chromosome | SO=protein_coding"	"39.5627644569817"	"50"	"229"	"50"	"1"	"1418"	"159.351"	"6.76"	""	"1.052"	"0.988"	"0.878"	"0.328"	"0.155"	"0.214"	"0.134"	"0.123"	"0.099"	"26089.6"	"27440.3"	"25774.0"	"22897.8"	"8565.9"	"5586.9"	"4045.2"	"3500.5"	"3196.0"	"2590.0"	"76"	"76"	"76"	"76"	"76"	"76"	"76"	"76"	"76"	"76"	"9.268"	"0"	"3981.6032025604"	"50"
"False"	"IsMasterProtein"	"PF3D7_0524000"	"organism=Plasmodium_falciparum_3D7 | product=karyopherin beta (KASbeta) | location=Pf3D7_05_v3:998753-1002124(+) | length=1123 | sequence_SO=chromosome | SO=protein_coding"	"37.2217275155833"	"40"	"202"	"40"	"1"	"1123"	"127.272"	"4.92"	""	"1.048"	"1.033"	"1.143"	"0.798"	"0.184"	"0.565"	"0.130"	"0.090"	"0.087"	"21429.4"	"22449.9"	"22145.3"	"24500.0"	"17108.0"	"12113.3"	"3953.2"	"2786.7"	"1936.4"	"1865.9"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"62"	"8.073"	"0"	"3930.7463720546"	"40"
"False"	"IsMasterProtein"	"PF3D7_0511800"	"organism=Plasmodium_falciparum_3D7 | product=inositol-3-phosphate synthase (INO1) | location=Pf3D7_05_v3:520720-522693(-) | length=604 | sequence_SO=chromosome | SO=protein_coding"	"49.5033112582781"	"31"	"224"	"31"	"1"	"604"	"69.069"	"7.4"	""	"1.015"	"1.017"	"1.030"	"0.635"	"0.475"	"0.536"	"0.453"	"0.355"	"0.277"	"16145.2"	"16393.6"	"16418.0"	"16624.6"	"10253.8"	"8649.7"	"7670.0"	"7314.5"	"5734.4"	"4471.1"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"50.348"	"0"	"3926.55998308546"	"31"
"False"	"IsMasterProtein"	"PF3D7_1138500"	"organism=Plasmodium_falciparum_3D7 | product=protein phosphatase 2C (PPM2) | location=Pf3D7_11_v3:1518464-1521238(+) | length=924 | sequence_SO=chromosome | SO=protein_coding"	"47.8354978354978"	"38"	"176"	"38"	"1"	"924"	"105.339"	"4.51"	""	"1.011"	"1.027"	"1.002"	"0.518"	"0.486"	"0.498"	"0.510"	"0.427"	"0.398"	"15107.2"	"15274.8"	"15520.3"	"15144.5"	"7824.7"	"7517.6"	"7348.8"	"7711.6"	"6456.0"	"6006.2"	"64"	"64"	"64"	"64"	"64"	"64"	"64"	"64"	"64"	"64"	"67.74"	"0"	"3824.23055629121"	"38"
"False"	"IsMasterProtein"	"PF3D7_1115800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:596289-597203(-) | length=304 | sequence_SO=chromosome | SO=protein_coding"	"50.328947368421"	"16"	"193"	"16"	"1"	"304"	"33.861"	"9.99"	""	"0.991"	"1.025"	"1.303"	"0.902"	"0.901"	"0.875"	"0.974"	"0.802"	"0.836"	"9006.1"	"8929.1"	"9229.4"	"11732.2"	"8127.0"	"7878.4"	"8112.4"	"8769.6"	"7225.3"	"7529.9"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"60.897"	"0"	"3657.82814399804"	"16"
"False"	"IsMasterProtein"	"PF3D7_1229400"	"organism=Plasmodium_falciparum_3D7 | product=macrophage migration inhibitory factor (MIF) | location=Pf3D7_12_v3:1208912-1209542(+) | length=116 | sequence_SO=chromosome | SO=protein_coding"	"60.3448275862069"	"6"	"145"	"6"	"1"	"116"	"12.836"	"6.52"	""	"1.048"	"1.026"	"1.143"	"0.857"	"0.836"	"0.829"	"0.892"	"0.708"	"0.668"	"10583.7"	"11095.7"	"10863.0"	"12099.4"	"9065.5"	"8773.9"	"8849.7"	"9438.0"	"7489.7"	"7073.1"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"99"	"0"	"3555.0070980959"	"6"
"False"	"IsMasterProtein"	"PF3D7_1366900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:2675590-2677966(+) | length=685 | sequence_SO=chromosome | SO=protein_coding"	"39.5620437956204"	"29"	"208"	"29"	"1"	"685"	"78.525"	"9.38"	""	"1.050"	"1.073"	"1.237"	"0.944"	"0.916"	"0.911"	"0.984"	"0.835"	"0.862"	"12021.1"	"12625.3"	"12899.1"	"14873.4"	"11344.1"	"10956.9"	"11015.4"	"11823.3"	"10037.8"	"10358.0"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"63"	"147.398"	"0"	"3553.32808078446"	"29"
"False"	"IsMasterProtein"	"PF3D7_1312900"	"organism=Plasmodium_falciparum_3D7 | product=eukaryotic translation initation factor 4 gamma (EIF4G) | location=Pf3D7_13_v3:548586-552841(+) | length=1255 | sequence_SO=chromosome | SO=protein_coding"	"34.3426294820717"	"41"	"210"	"40"	"1"	"1255"	"146.556"	"8.5"	""	"1.014"	"0.985"	"0.998"	"0.719"	"0.718"	"0.699"	"0.743"	"0.640"	"0.665"	"18963.9"	"19222.7"	"18681.7"	"18916.8"	"13635.1"	"13254.0"	"13622.4"	"14090.8"	"12140.3"	"12614.6"	"80"	"80"	"80"	"80"	"80"	"80"	"80"	"80"	"80"	"80"	"17.361"	"0"	"3509.55422940629"	"41"
"False"	"IsMasterProtein"	"PF3D7_0511500"	"organism=Plasmodium_falciparum_3D7 | product=RNA pseudouridylate synthase, putative | location=Pf3D7_05_v3:486602-516787(+) | length=10061 | sequence_SO=chromosome | SO=protein_coding"	"12.6826359208826"	"113"	"208"	"111"	"1"	"10061"	"1186.842"	"7.49"	""	"1.028"	"1.013"	"1.106"	"0.761"	"0.750"	"0.738"	"0.788"	"0.672"	"0.696"	"18141.2"	"18653.7"	"18382.6"	"20065.9"	"13803.6"	"13385.5"	"13610.5"	"14288.3"	"12194.0"	"12626.0"	"135"	"135"	"135"	"135"	"135"	"135"	"135"	"135"	"135"	"135"	"0.763"	"3"	"3367.83064201167"	"113"
"False"	"IsMasterProtein"	"PF3D7_1015600"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 60 (HSP60) | location=Pf3D7_10_v3:627044-629040(-) | length=580 | sequence_SO=chromosome | SO=protein_coding"	"64.8275862068965"	"34"	"172"	"33"	"1"	"580"	"62.512"	"7.12"	""	"1.039"	"1.040"	"1.119"	"0.841"	"0.681"	"0.790"	"0.297"	"0.148"	"0.107"	"16970.7"	"17634.1"	"17647.0"	"18990.7"	"14271.9"	"13411.8"	"11549.9"	"5036.4"	"2514.6"	"1819.6"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"24.98"	"1"	"3361.39483919279"	"34"
"False"	"IsMasterProtein"	"PF3D7_1134000"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 70 (HSP70-3) | location=Pf3D7_11_v3:1320114-1322105(+) | length=663 | sequence_SO=chromosome | SO=protein_coding"	"50.5279034690799"	"32"	"132"	"31"	"1"	"663"	"73.252"	"6.84"	""	"0.991"	"0.808"	"0.511"	"0.184"	"0.143"	"0.157"	"0.154"	"0.122"	"0.099"	"16761.3"	"16611.8"	"13536.2"	"8564.2"	"3077.6"	"2626.8"	"2405.2"	"2589.2"	"2037.8"	"1658.5"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"18.745"	"1"	"3352.94293313604"	"32"
"False"	"IsMasterProtein"	"PF3D7_1360800"	"organism=Plasmodium_falciparum_3D7 | product=falcilysin (FLN) | location=Pf3D7_13_v3:2435343-2438924(+) | length=1193 | sequence_SO=chromosome | SO=protein_coding"	"39.4803017602682"	"45"	"198"	"45"	"1"	"1193"	"138.776"	"7.01"	""	"1.028"	"1.034"	"1.112"	"0.722"	"0.178"	"0.429"	"0.144"	"0.111"	"0.100"	"20714.1"	"21296.2"	"21423.6"	"23029.3"	"14949.1"	"8879.6"	"3696.1"	"2989.0"	"2308.4"	"2077.8"	"79"	"79"	"79"	"79"	"79"	"79"	"79"	"79"	"79"	"79"	"15.413"	"0"	"3282.4191438562"	"45"
"False"	"IsMasterProtein"	"PF3D7_0624600"	"organism=Plasmodium_falciparum_3D7 | product=SNF2 helicase, putative (ISWI) | location=Pf3D7_06_v3:999524-1007683(+) | length=2719 | sequence_SO=chromosome | SO=protein_coding"	"27.6940051489518"	"68"	"244"	"68"	"1"	"2719"	"315.423"	"6.98"	""	"0.906"	"0.856"	"0.924"	"0.636"	"0.632"	"0.620"	"0.666"	"0.562"	"0.590"	"16107.9"	"14600.7"	"13789.1"	"14889.1"	"10242.4"	"9979.6"	"10178.9"	"10732.9"	"9044.7"	"9502.1"	"96"	"96"	"96"	"96"	"96"	"96"	"96"	"96"	"96"	"96"	"3.836"	"0"	"3228.04904430038"	"68"
"False"	"IsMasterProtein"	"PF3D7_0831700"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 70 (HSP70-x) | location=Pf3D7_08_v3:1365467-1367506(-) | length=679 | sequence_SO=chromosome | SO=protein_coding"	"45.2135493372607"	"28"	"168"	"19"	"1"	"679"	"75.006"	"5.77"	""	"0.916"	"0.632"	"0.310"	"0.179"	"0.179"	"0.164"	"0.194"	"0.155"	"0.128"	"7577.2"	"6939.1"	"4790.2"	"2347.7"	"1359.0"	"1246.0"	"1359.8"	"1466.2"	"1175.1"	"970.0"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"11.589"	"0"	"3176.78358943062"	"28"
"False"	"IsMasterProtein"	"PF3D7_0619400"	"organism=Plasmodium_falciparum_3D7 | product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | length=828 | sequence_SO=chromosome | SO=protein_coding"	"52.2946859903382"	"41"	"147"	"39"	"1"	"828"	"92.329"	"5.08"	""	"1.009"	"0.896"	"0.869"	"0.272"	"0.137"	"0.187"	"0.127"	"0.104"	"0.089"	"18376.1"	"18542.7"	"16465.4"	"15975.8"	"4996.7"	"3429.3"	"2521.7"	"2334.7"	"1904.5"	"1638.8"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"50"	"11.238"	"1"	"3149.92962652164"	"41"
"False"	"IsMasterProtein"	"PF3D7_1222300"	"organism=Plasmodium_falciparum_3D7 | product=endoplasmin, putative (GRP94) | location=Pf3D7_12_v3:883567-886032(-) | length=821 | sequence_SO=chromosome | SO=protein_coding"	"50.1827040194884"	"42"	"164"	"41"	"1"	"821"	"94.959"	"5.41"	""	"0.984"	"0.804"	"0.503"	"0.171"	"0.128"	"0.151"	"0.130"	"0.110"	"0.100"	"42009.3"	"41354.8"	"33786.0"	"21118.1"	"7201.1"	"6338.7"	"5389.0"	"5453.7"	"4626.4"	"4183.8"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"61"	"18.783"	"2"	"3064.91191769491"	"42"
"False"	"IsMasterProtein"	"PF3D7_0510100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:422746-430353(-) | length=2535 | sequence_SO=chromosome | SO=protein_coding"	"31.5976331360947"	"72"	"197"	"71"	"1"	"2535"	"297.387"	"6.51"	""	"1.003"	"0.968"	"1.082"	"0.770"	"0.791"	"0.772"	"0.833"	"0.702"	"0.729"	"12827.1"	"12863.1"	"12414.6"	"13884.2"	"9880.9"	"9901.0"	"10147.4"	"10689.2"	"9004.1"	"9350.4"	"106"	"106"	"106"	"106"	"106"	"106"	"106"	"106"	"106"	"106"	"5.411"	"2"	"2975.92563406413"	"72"
"False"	"IsMasterProtein"	"PF3D7_0922200"	"organism=Plasmodium_falciparum_3D7 | product=S-adenosylmethionine synthetase (SAMS) | location=Pf3D7_09_v3:903362-904570(+) | length=402 | sequence_SO=chromosome | SO=protein_coding"	"48.0099502487562"	"19"	"137"	"18"	"1"	"402"	"44.816"	"6.74"	""	"0.926"	"0.596"	"0.262"	"0.145"	"0.098"	"0.111"	"0.086"	"0.061"	"0.050"	"27437.1"	"25415.3"	"16350.7"	"7182.3"	"3986.5"	"3039.3"	"2682.0"	"2365.2"	"1663.8"	"1384.9"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"19.893"	"2"	"2941.09758159339"	"19"
"False"	"IsMasterProtein"	"PF3D7_1116700"	"organism=Plasmodium_falciparum_3D7 | product=dipeptidyl aminopeptidase 1 (DPAP1) | location=Pf3D7_11_v3:630779-632881(-) | length=700 | sequence_SO=chromosome | SO=protein_coding"	"40.2857142857143"	"22"	"130"	"22"	"1"	"700"	"80.361"	"6.19"	""	"0.977"	"0.861"	"0.809"	"0.431"	"0.159"	"0.263"	"0.142"	"0.120"	"0.102"	"10856.6"	"10609.9"	"9348.9"	"8779.9"	"4678.7"	"2859.6"	"1728.8"	"1539.9"	"1305.6"	"1107.5"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"39"	"26.067"	"0"	"2888.96441101351"	"22"
"False"	"IsMasterProtein"	"PF3D7_1033100"	"organism=Plasmodium_falciparum_3D7 | product=S-adenosylmethionine decarboxylase/ornithine decarboxylase (AdoMetDC/ODC) | location=Pf3D7_10_v3:1324132-1328436(-) | length=1434 | sequence_SO=chromosome | SO=protein_coding"	"38.3542538354254"	"48"	"137"	"48"	"1"	"1434"	"168.063"	"6.37"	""	"0.979"	"0.887"	"0.632"	"0.239"	"0.124"	"0.166"	"0.102"	"0.086"	"0.077"	"17168.8"	"16800.3"	"15234.8"	"10859.0"	"4100.5"	"2855.2"	"2131.4"	"1756.7"	"1483.2"	"1329.8"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"5.84"	"0"	"2789.06246067454"	"48"
"False"	"IsMasterProtein"	"PF3D7_0314700"	"organism=Plasmodium_falciparum_3D7 | product=zinc finger protein, putative | location=Pf3D7_03_v3:589002-592547(-) | length=1181 | sequence_SO=chromosome | SO=protein_coding"	"44.1998306519898"	"41"	"130"	"41"	"1"	"1181"	"135.556"	"6.09"	""	"1.013"	"0.990"	"1.118"	"0.801"	"0.808"	"0.803"	"0.851"	"0.723"	"0.752"	"6850.7"	"6942.7"	"6781.3"	"7657.9"	"5484.3"	"5502.3"	"5533.9"	"5827.7"	"4950.7"	"5148.4"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"56"	"6.102"	"0"	"2785.37277081533"	"41"
"False"	"IsMasterProtein"	"PF3D7_1365900"	"organism=Plasmodium_falciparum_3D7 | product=ubiquitin-60S ribosomal protein L40 | location=Pf3D7_13_v3:2632534-2633260(-) | length=128 | sequence_SO=chromosome | SO=protein_coding"	"38.28125"	"5"	"145"	"1"	"1"	"128"	"14.608"	"9.88"	""	"1.146"	"1.065"	"1.116"	"0.924"	"0.890"	"0.907"	"0.963"	"0.794"	"0.904"	"3350.0"	"3839.7"	"3567.5"	"3737.6"	"3094.0"	"3038.4"	"2982.1"	"3226.4"	"2658.6"	"3027.2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"22.714"	"0"	"2781.96046372901"	"5"
"False"	"IsMasterProtein"	"PF3D7_1439900"	"organism=Plasmodium_falciparum_3D7 | product=triosephosphate isomerase (TIM) | location=Pf3D7_14_v3:1622576-1623612(+) | length=248 | sequence_SO=chromosome | SO=protein_coding"	"40.7258064516129"	"10"	"123"	"10"	"1"	"248"	"27.917"	"6.42"	""	"1.099"	"1.040"	"1.220"	"0.713"	"0.133"	"0.247"	"0.101"	"0.075"	"0.066"	"16330.5"	"17943.5"	"16983.2"	"19916.3"	"11641.3"	"4037.3"	"2167.4"	"1644.1"	"1224.1"	"1080.7"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"14.013"	"0"	"2775.27022526223"	"10"
"False"	"IsMasterProtein"	"PF3D7_1361900"	"organism=Plasmodium_falciparum_3D7 | product=proliferating cell nuclear antigen 1 (PCNA1) | location=Pf3D7_13_v3:2482472-2483296(-) | length=274 | sequence_SO=chromosome | SO=protein_coding"	"43.4306569343066"	"12"	"97"	"11"	"1"	"274"	"30.568"	"4.86"	""	"1.056"	"1.049"	"1.155"	"0.910"	"0.624"	"0.804"	"0.294"	"0.118"	"0.101"	"8273.4"	"8737.0"	"8675.2"	"9553.7"	"7525.6"	"6652.4"	"5162.9"	"2435.3"	"979.1"	"838.7"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"17.33"	"0"	"2768.32283746874"	"12"
"False"	"IsMasterProtein"	"PF3D7_0922600"	"organism=Plasmodium_falciparum_3D7 | product=glutamine synthetase, putative | location=Pf3D7_09_v3:916603-918674(+) | length=543 | sequence_SO=chromosome | SO=protein_coding"	"49.171270718232"	"23"	"124"	"23"	"1"	"543"	"63.19"	"6.57"	""	"1.029"	"1.029"	"1.111"	"0.841"	"0.685"	"0.795"	"0.468"	"0.190"	"0.134"	"9573.6"	"9855.6"	"9852.2"	"10634.5"	"8048.3"	"7615.0"	"6554.2"	"4484.3"	"1817.4"	"1280.7"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"16.508"	"0"	"2750.20550755902"	"23"
"False"	"IsMasterProtein"	"PF3D7_1019000"	"organism=Plasmodium_falciparum_3D7 | product=eukaryotic translation initiation factor subunit eIF2A, putative | location=Pf3D7_10_v3:757795-765158(+) | length=2405 | sequence_SO=chromosome | SO=protein_coding"	"28.5654885654886"	"59"	"151"	"59"	"1"	"2405"	"280.579"	"8.62"	""	"1.025"	"1.008"	"1.066"	"0.717"	"0.682"	"0.690"	"0.711"	"0.606"	"0.617"	"11889.9"	"12183.4"	"11980.3"	"12675.0"	"8529.5"	"8208.1"	"8112.2"	"8448.6"	"7204.2"	"7337.6"	"84"	"84"	"84"	"84"	"84"	"84"	"84"	"84"	"84"	"84"	"4.526"	"0"	"2748.98761040188"	"59"
"False"	"IsMasterProtein"	"PF3D7_1204300"	"organism=Plasmodium_falciparum_3D7 | product=eukaryotic translation initiation factor 5A (EIF5A) | location=Pf3D7_12_v3:205491-205976(-) | length=161 | sequence_SO=chromosome | SO=protein_coding"	"67.7018633540373"	"10"	"140"	"10"	"1"	"161"	"17.62"	"5.76"	"Acetyl [N-Term]"	"1.074"	"0.993"	"0.865"	"0.401"	"0.297"	"0.323"	"0.319"	"0.294"	"0.355"	"15918.9"	"17100.1"	"15814.8"	"13767.1"	"6378.5"	"5142.9"	"4729.4"	"5084.1"	"4682.0"	"5656.0"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"793.328"	"0"	"2745.355"	"10"
"False"	"IsMasterProtein"	"PF3D7_1308200"	"organism=Plasmodium_falciparum_3D7 | product=carbamoyl phosphate synthetase (cpsSII) | location=Pf3D7_13_v3:361166-368495(-) | length=2375 | sequence_SO=chromosome | SO=protein_coding"	"14.4"	"31"	"157"	"31"	"1"	"2375"	"273.265"	"6.61"	""	"1.021"	"1.026"	"1.153"	"0.893"	"0.899"	"0.885"	"0.940"	"0.807"	"0.847"	"8503.6"	"8679.1"	"8723.6"	"9802.9"	"7597.5"	"7524.3"	"7642.8"	"7993.8"	"6860.9"	"7200.6"	"59"	"59"	"59"	"59"	"59"	"59"	"59"	"59"	"59"	"59"	"2.055"	"0"	"2724.08147485117"	"31"
"False"	"IsMasterProtein"	"PF3D7_0801800"	"organism=Plasmodium_falciparum_3D7 | product=mannose-6-phosphate isomerase, putative | location=Pf3D7_08_v3:119032-122067(-) | length=1011 | sequence_SO=chromosome | SO=protein_coding"	"34.5202769535114"	"35"	"153"	"34"	"1"	"1011"	"117.588"	"7.14"	""	"0.987"	"0.996"	"1.006"	"0.484"	"0.216"	"0.271"	"0.200"	"0.175"	"0.163"	"17244.8"	"17015.4"	"17173.2"	"17349.6"	"8338.0"	"4677.7"	"3723.0"	"3449.2"	"3009.5"	"2812.1"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"53"	"9"	"0"	"2683.10184497865"	"35"
"False"	"IsMasterProtein"	"PF3D7_1457200"	"organism=Plasmodium_falciparum_3D7 | product=thioredoxin 1 (TRX1) | location=Pf3D7_14_v3:2343640-2344218(-) | length=104 | sequence_SO=chromosome | SO=protein_coding"	"48.0769230769231"	"5"	"90"	"5"	"1"	"104"	"11.709"	"4.75"	""	"1.191"	"1.037"	"1.110"	"0.875"	"0.790"	"0.856"	"0.623"	"0.207"	"0.109"	"6232.0"	"7425.1"	"6459.9"	"6915.6"	"5451.8"	"5334.4"	"4920.6"	"3883.7"	"1292.5"	"676.7"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"397.107"	"0"	"2634.81829268293"	"5"
"False"	"IsMasterProtein"	"PF3D7_1118200"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 90, putative | location=Pf3D7_11_v3:688766-691558(-) | length=930 | sequence_SO=chromosome | SO=protein_coding"	"37.5268817204301"	"32"	"122"	"32"	"1"	"930"	"108.397"	"6.67"	""	"0.959"	"0.699"	"0.317"	"0.183"	"0.138"	"0.155"	"0.134"	"0.115"	"0.105"	"21600.7"	"20722.5"	"15104.6"	"6838.9"	"3953.0"	"3353.5"	"2989.8"	"2897.9"	"2492.2"	"2275.3"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"6.055"	"0"	"2621.75726224368"	"32"
"False"	"IsMasterProtein"	"PF3D7_1108600"	"organism=Plasmodium_falciparum_3D7 | product=endoplasmic reticulum-resident calcium binding protein (ERC) | location=Pf3D7_11_v3:369675-370706(-) | length=343 | sequence_SO=chromosome | SO=protein_coding"	"64.4314868804665"	"23"	"132"	"23"	"1"	"343"	"39.35"	"4.67"	""	"1.074"	"0.966"	"0.938"	"0.485"	"0.453"	"0.449"	"0.481"	"0.412"	"0.392"	"14439.4"	"15506.1"	"13942.3"	"13550.6"	"6998.2"	"6484.6"	"6535.8"	"6947.1"	"5942.4"	"5661.2"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34.938"	"0"	"2608.1310295922"	"23"
"False"	"IsMasterProtein"	"PF3D7_1007700"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (ApiAP2) | location=Pf3D7_10_v3:301126-305919(-) | length=1597 | sequence_SO=chromosome | SO=protein_coding"	"17.7207263619286"	"21"	"100"	"21"	"1"	"1597"	"182.551"	"6.23"	""	"0.990"	"0.975"	"1.003"	"0.696"	"0.668"	"0.652"	"0.683"	"0.576"	"0.593"	"6655.4"	"6589.8"	"6490.1"	"6676.8"	"4632.1"	"4341.8"	"4448.3"	"4542.7"	"3832.1"	"3946.1"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"6.743"	"0"	"2536.99114620464"	"21"
"False"	"IsMasterProtein"	"PF3D7_0307100"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S12, putative | location=Pf3D7_03_v3:312693-313342(-) | length=141 | sequence_SO=chromosome | SO=protein_coding"	"90.7801418439716"	"12"	"135"	"12"	"1"	"141"	"15.387"	"5.05"	"Acetyl [N-Term]"	"1.085"	"1.023"	"1.093"	"0.706"	"0.527"	"0.601"	"0.523"	"0.437"	"0.486"	"13649.3"	"14811.0"	"13965.9"	"14916.8"	"9631.9"	"8206.4"	"7196.0"	"7143.8"	"5965.0"	"6629.8"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"230.013"	"0"	"2530.36093990736"	"12"
"False"	"IsMasterProtein"	"PF3D7_0802000"	"organism=Plasmodium_falciparum_3D7 | product=glutamate dehydrogenase, putative (GDH3) | location=Pf3D7_08_v3:146089-150282(+) | length=1397 | sequence_SO=chromosome | SO=protein_coding"	"30.9234073013601"	"38"	"111"	"38"	"1"	"1397"	"160.324"	"6.74"	""	"1.003"	"0.826"	"0.527"	"0.160"	"0.117"	"0.143"	"0.108"	"0.087"	"0.078"	"15611.4"	"15663.9"	"12892.0"	"8226.9"	"2502.6"	"2228.3"	"1826.6"	"1693.6"	"1363.1"	"1211.4"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"4.139"	"0"	"2523.29655131047"	"38"
