"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, DMSO) / (126, DMSO)"	"Abundance Ratio: (127C, DMSO) / (126, DMSO)"	"Abundance Ratio: (128N, DMSO) / (126, DMSO)"	"Abundance Ratio: (128C, DMSO) / (126, DMSO)"	"Abundance Ratio: (129N, DMSO) / (126, DMSO)"	"Abundance Ratio: (129C, DMSO) / (126, DMSO)"	"Abundance Ratio: (130N, DMSO) / (126, DMSO)"	"Abundance Ratio: (130C, DMSO) / (126, DMSO)"	"Abundance Ratio: (131, DMSO) / (126, DMSO)"	"Abundance: F2: 126, Sample, DMSO"	"Abundance: F2: 127N, Sample, DMSO"	"Abundance: F2: 127C, Sample, DMSO"	"Abundance: F2: 128N, Sample, DMSO"	"Abundance: F2: 128C, Sample, DMSO"	"Abundance: F2: 129N, Sample, DMSO"	"Abundance: F2: 129C, Sample, DMSO"	"Abundance: F2: 130N, Sample, DMSO"	"Abundance: F2: 130C, Sample, DMSO"	"Abundance: F2: 131, Sample, DMSO"	"Abundances Count: F2: 126, Sample, DMSO"	"Abundances Count: F2: 127N, Sample, DMSO"	"Abundances Count: F2: 127C, Sample, DMSO"	"Abundances Count: F2: 128N, Sample, DMSO"	"Abundances Count: F2: 128C, Sample, DMSO"	"Abundances Count: F2: 129N, Sample, DMSO"	"Abundances Count: F2: 129C, Sample, DMSO"	"Abundances Count: F2: 130N, Sample, DMSO"	"Abundances Count: F2: 130C, Sample, DMSO"	"Abundances Count: F2: 131, Sample, DMSO"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot"
"False"	"IsMasterProtein"	"PF3D7_1012400"	"organism=Plasmodium_falciparum_3D7 | product=hypoxanthine-guanine phosphoribosyltransferase (HGPRT) | location=Pf3D7_10_v3:475327-476563(-) | length=231 | sequence_SO=chromosome | SO=protein_coding"	"60.6060606060606"	"12"	"178"	"12"	"1"	"231"	"26.346"	"7.71"	""	"0.885"	"0.798"	"0.803"	"0.454"	"0.235"	"0.128"	"0.100"	"0.068"	"0.056"	"26889.9"	"23809.6"	"21444.9"	"21595.1"	"12214.5"	"6328.4"	"3453.0"	"2686.4"	"1829.7"	"1497.8"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"72.564"	"0"	"4179.9311974398"	"12"
"False"	"IsMasterProtein"	"PF3D7_0706500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:309902-315022(-) | length=1706 | sequence_SO=chromosome | SO=protein_coding"	"33.8804220398593"	"50"	"251"	"50"	"1"	"1706"	"196.449"	"8.13"	""	"0.956"	"0.987"	"0.950"	"0.783"	"0.720"	"0.725"	"0.698"	"0.599"	"0.607"	"20881.1"	"19972.7"	"20619.7"	"19847.1"	"16352.7"	"15041.0"	"15148.8"	"14580.8"	"12505.0"	"12668.4"	"88"	"88"	"88"	"88"	"88"	"88"	"88"	"88"	"88"	"88"	"27.014"	"0"	"4170.00979109453"	"50"
"False"	"IsMasterProtein"	"PF3D7_0108300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_01_v3:337168-343833(+) | length=2221 | sequence_SO=chromosome | SO=protein_coding"	"25.213867627195"	"46"	"210"	"46"	"1"	"2221"	"254.834"	"5.68"	""	"0.935"	"0.953"	"0.900"	"0.733"	"0.662"	"0.662"	"0.657"	"0.574"	"0.592"	"20102.6"	"18788.2"	"19160.5"	"18092.4"	"14729.6"	"13306.9"	"13298.7"	"13215.4"	"11530.3"	"11895.4"	"81"	"81"	"81"	"81"	"81"	"81"	"81"	"81"	"81"	"81"	"5.813"	"0"	"4168.31775183881"	"46"
"False"	"IsMasterProtein"	"PF3D7_1134000"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 70 (HSP70-3) | location=Pf3D7_11_v3:1320114-1322105(+) | length=663 | sequence_SO=chromosome | SO=protein_coding"	"52.6395173453997"	"33"	"172"	"32"	"1"	"663"	"73.252"	"6.84"	""	"0.954"	"0.822"	"0.485"	"0.197"	"0.154"	"0.136"	"0.138"	"0.117"	"0.095"	"26366.7"	"25154.5"	"21671.5"	"12791.5"	"5185.0"	"4052.0"	"3594.9"	"3638.4"	"3072.9"	"2513.7"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"26.028"	"1"	"4049.61284177214"	"33"
"False"	"IsMasterProtein"	"PF3D7_1239200"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (ApiAP2) | location=Pf3D7_12_v3:1634695-1642428(+) | length=2577 | sequence_SO=chromosome | SO=protein_coding"	"35.3123787349631"	"77"	"219"	"76"	"1"	"2577"	"299.197"	"6.32"	""	"0.942"	"0.959"	"0.934"	"0.775"	"0.728"	"0.744"	"0.755"	"0.656"	"0.681"	"18441.1"	"17376.7"	"17681.2"	"17228.7"	"14295.8"	"13426.9"	"13728.3"	"13920.1"	"12103.8"	"12555.9"	"120"	"120"	"120"	"120"	"120"	"120"	"120"	"120"	"120"	"120"	"6.118"	"1"	"4046.01419357635"	"77"
"False"	"IsMasterProtein"	"PF3D7_1366900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:2675590-2677966(+) | length=685 | sequence_SO=chromosome | SO=protein_coding"	"44.3795620437956"	"33"	"240"	"33"	"1"	"685"	"78.525"	"9.38"	""	"0.978"	"1.005"	"1.030"	"0.855"	"0.816"	"0.834"	"0.848"	"0.732"	"0.767"	"16992.8"	"16615.6"	"17079.6"	"17497.9"	"14529.1"	"13873.7"	"14169.8"	"14414.1"	"12434.1"	"13027.2"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"70"	"205.199"	"0"	"3946.87808987839"	"33"
"False"	"IsMasterProtein"	"PF3D7_1473200"	"organism=Plasmodium_falciparum_3D7 | product=DnaJ protein, putative | location=Pf3D7_14_v3:2981600-2982964(+) | length=454 | sequence_SO=chromosome | SO=protein_coding"	"39.2070484581498"	"15"	"120"	"15"	"1"	"454"	"52.422"	"5.25"	""	"0.955"	"0.955"	"0.931"	"0.645"	"0.592"	"0.613"	"0.596"	"0.542"	"0.556"	"11310.9"	"10805.3"	"10803.5"	"10525.4"	"7289.9"	"6692.6"	"6932.3"	"6746.7"	"6129.5"	"6293.1"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34.622"	"0"	"3932.58430520356"	"15"
"False"	"IsMasterProtein"	"PF3D7_0619400"	"organism=Plasmodium_falciparum_3D7 | product=cell division cycle protein 48 homologue, putative | location=Pf3D7_06_v3:815622-818247(-) | length=828 | sequence_SO=chromosome | SO=protein_coding"	"49.5169082125604"	"39"	"154"	"37"	"1"	"828"	"92.329"	"5.08"	""	"0.897"	"0.840"	"0.741"	"0.257"	"0.179"	"0.145"	"0.131"	"0.108"	"0.092"	"23646.7"	"21216.1"	"19854.8"	"17527.1"	"6087.7"	"4230.4"	"3432.5"	"3101.2"	"2547.5"	"2180.1"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"52"	"12.268"	"1"	"3917.33914611871"	"39"
"False"	"IsMasterProtein"	"PF3D7_1115800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:596289-597203(-) | length=304 | sequence_SO=chromosome | SO=protein_coding"	"52.9605263157895"	"18"	"200"	"18"	"1"	"304"	"33.861"	"9.99"	""	"0.916"	"0.942"	"0.930"	"0.780"	"0.737"	"0.769"	"0.811"	"0.701"	"0.743"	"14671.9"	"13439.5"	"13827.4"	"13637.9"	"11447.0"	"10806.8"	"11275.9"	"11892.1"	"10291.0"	"10907.9"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"40"	"89.852"	"0"	"3838.26820055657"	"18"
"False"	"IsMasterProtein"	"PF3D7_0817300"	"organism=Plasmodium_falciparum_3D7 | product=asparagine-rich antigen | location=Pf3D7_08_v3:782909-789616(-) | length=2235 | sequence_SO=chromosome | SO=protein_coding"	"22.5055928411633"	"41"	"179"	"41"	"1"	"2235"	"254.593"	"5.19"	"Acetyl [N-Term]"	"0.940"	"0.969"	"0.969"	"0.785"	"0.718"	"0.744"	"0.765"	"0.660"	"0.689"	"15141.4"	"14233.3"	"14678.0"	"14671.5"	"11890.5"	"10865.5"	"11260.7"	"11577.1"	"9992.3"	"10432.3"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"77"	"10.22"	"0"	"3837.75258513986"	"41"
"False"	"IsMasterProtein"	"PF3D7_1015600"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 60 (HSP60) | location=Pf3D7_10_v3:627044-629040(-) | length=580 | sequence_SO=chromosome | SO=protein_coding"	"56.3793103448276"	"30"	"174"	"29"	"1"	"580"	"62.512"	"7.12"	""	"0.943"	"0.964"	"0.947"	"0.777"	"0.707"	"0.654"	"0.331"	"0.151"	"0.120"	"22822.2"	"21513.7"	"21995.6"	"21614.9"	"17738.6"	"16127.4"	"14929.3"	"7559.0"	"3454.3"	"2729.4"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"47"	"16.535"	"1"	"3727.95633537504"	"30"
"False"	"IsMasterProtein"	"PF3D7_0831700"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 70 (HSP70-x) | location=Pf3D7_08_v3:1365467-1367506(-) | length=679 | sequence_SO=chromosome | SO=protein_coding"	"46.5390279823269"	"29"	"185"	"21"	"1"	"679"	"75.006"	"5.77"	""	"0.806"	"0.640"	"0.303"	"0.187"	"0.167"	"0.183"	"0.190"	"0.154"	"0.129"	"11376.0"	"9171.0"	"7279.6"	"3448.5"	"2123.9"	"1896.5"	"2081.6"	"2157.1"	"1748.1"	"1469.4"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"12.335"	"0"	"3556.93483637509"	"29"
"False"	"IsMasterProtein"	"PF3D7_1360800"	"organism=Plasmodium_falciparum_3D7 | product=falcilysin (FLN) | location=Pf3D7_13_v3:2435343-2438924(+) | length=1193 | sequence_SO=chromosome | SO=protein_coding"	"39.4803017602682"	"47"	"193"	"47"	"1"	"1193"	"138.776"	"7.01"	""	"0.920"	"0.930"	"0.921"	"0.645"	"0.378"	"0.169"	"0.130"	"0.102"	"0.090"	"27433.1"	"25226.8"	"25512.8"	"25264.6"	"17682.8"	"10363.2"	"4648.7"	"3570.4"	"2802.6"	"2469.9"	"78"	"78"	"78"	"78"	"78"	"78"	"78"	"78"	"78"	"78"	"11.626"	"0"	"3473.3658536037"	"47"
"False"	"IsMasterProtein"	"PF3D7_1312900"	"organism=Plasmodium_falciparum_3D7 | product=eukaryotic translation initation factor 4 gamma (EIF4G) | location=Pf3D7_13_v3:548586-552841(+) | length=1255 | sequence_SO=chromosome | SO=protein_coding"	"32.3505976095618"	"38"	"228"	"37"	"1"	"1255"	"146.556"	"8.5"	""	"0.952"	"0.940"	"0.826"	"0.654"	"0.612"	"0.631"	"0.643"	"0.559"	"0.593"	"25818.3"	"24581.2"	"24280.6"	"21319.8"	"16873.0"	"15809.5"	"16285.9"	"16594.8"	"14430.3"	"15307.4"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"82"	"16.223"	"0"	"3391.56693666485"	"38"
"False"	"IsMasterProtein"	"PF3D7_1229400"	"organism=Plasmodium_falciparum_3D7 | product=macrophage migration inhibitory factor (MIF) | location=Pf3D7_12_v3:1208912-1209542(+) | length=116 | sequence_SO=chromosome | SO=protein_coding"	"60.3448275862069"	"6"	"148"	"6"	"1"	"116"	"12.836"	"6.52"	""	"0.941"	"0.936"	"0.897"	"0.764"	"0.695"	"0.712"	"0.756"	"0.605"	"0.585"	"15687.3"	"14764.6"	"14682.3"	"14072.5"	"11990.6"	"10907.3"	"11171.4"	"11855.0"	"9490.0"	"9182.6"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"73.989"	"0"	"3388.46185427862"	"6"
"False"	"IsMasterProtein"	"PF3D7_0624600"	"organism=Plasmodium_falciparum_3D7 | product=SNF2 helicase, putative (ISWI) | location=Pf3D7_06_v3:999524-1007683(+) | length=2719 | sequence_SO=chromosome | SO=protein_coding"	"28.1353438764252"	"70"	"234"	"70"	"1"	"2719"	"315.423"	"6.98"	""	"0.848"	"0.818"	"0.727"	"0.580"	"0.528"	"0.560"	"0.557"	"0.494"	"0.509"	"23944.1"	"20293.1"	"19581.0"	"17403.0"	"13898.4"	"12631.1"	"13397.5"	"13342.3"	"11817.8"	"12198.6"	"101"	"101"	"101"	"101"	"101"	"101"	"101"	"101"	"101"	"101"	"3.836"	"0"	"3323.0343228774"	"70"
"False"	"IsMasterProtein"	"PF3D7_1007700"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (ApiAP2) | location=Pf3D7_10_v3:301126-305919(-) | length=1597 | sequence_SO=chromosome | SO=protein_coding"	"20.1628052598622"	"23"	"125"	"23"	"1"	"1597"	"182.551"	"6.23"	""	"0.956"	"0.949"	"0.876"	"0.658"	"0.600"	"0.604"	"0.618"	"0.525"	"0.533"	"9662.2"	"9235.3"	"9168.7"	"8463.5"	"6359.2"	"5801.4"	"5833.4"	"5971.9"	"5073.3"	"5149.9"	"55"	"55"	"55"	"55"	"55"	"55"	"55"	"55"	"55"	"55"	"12.478"	"0"	"3303.22007728054"	"23"
"False"	"IsMasterProtein"	"PF3D7_0511500"	"organism=Plasmodium_falciparum_3D7 | product=RNA pseudouridylate synthase, putative | location=Pf3D7_05_v3:486602-516787(+) | length=10061 | sequence_SO=chromosome | SO=protein_coding"	"12.9609382765133"	"112"	"187"	"110"	"1"	"10061"	"1186.842"	"7.49"	""	"0.950"	"0.942"	"0.867"	"0.639"	"0.607"	"0.616"	"0.637"	"0.553"	"0.580"	"23619.7"	"22429.7"	"22248.0"	"20476.0"	"15100.2"	"14342.1"	"14542.4"	"15053.0"	"13067.8"	"13703.5"	"129"	"129"	"129"	"129"	"129"	"129"	"129"	"129"	"129"	"129"	"0.723"	"2"	"3281.22209228212"	"112"
"False"	"IsMasterProtein"	"PF3D7_1116700"	"organism=Plasmodium_falciparum_3D7 | product=dipeptidyl aminopeptidase 1 (DPAP1) | location=Pf3D7_11_v3:630779-632881(-) | length=700 | sequence_SO=chromosome | SO=protein_coding"	"40.5714285714286"	"23"	"142"	"23"	"1"	"700"	"80.361"	"6.19"	""	"0.877"	"0.823"	"0.658"	"0.428"	"0.245"	"0.156"	"0.133"	"0.118"	"0.101"	"18029.1"	"15815.1"	"14844.7"	"11864.9"	"7723.8"	"4423.4"	"2812.6"	"2405.9"	"2125.0"	"1820.9"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"41"	"27.804"	"0"	"3230.81157370355"	"23"
"False"	"IsMasterProtein"	"PF3D7_1222300"	"organism=Plasmodium_falciparum_3D7 | product=endoplasmin, putative (GRP94) | location=Pf3D7_12_v3:883567-886032(-) | length=821 | sequence_SO=chromosome | SO=protein_coding"	"43.3617539585871"	"40"	"166"	"39"	"1"	"821"	"94.959"	"5.41"	""	"0.938"	"0.853"	"0.486"	"0.179"	"0.151"	"0.128"	"0.122"	"0.104"	"0.092"	"44167.5"	"41429.2"	"37665.7"	"21460.5"	"7899.3"	"6679.2"	"5671.8"	"5385.2"	"4613.6"	"4060.4"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"66"	"19.645"	"2"	"3206.86684712798"	"40"
"False"	"IsMasterProtein"	"PF3D7_0510100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_05_v3:422746-430353(-) | length=2535 | sequence_SO=chromosome | SO=protein_coding"	"35.5029585798817"	"81"	"210"	"80"	"1"	"2535"	"297.387"	"6.51"	""	"0.921"	"0.929"	"0.873"	"0.714"	"0.663"	"0.680"	"0.701"	"0.612"	"0.637"	"19867.8"	"18301.6"	"18462.7"	"17339.8"	"14186.5"	"13172.8"	"13504.5"	"13933.1"	"12161.6"	"12660.4"	"117"	"117"	"117"	"117"	"117"	"117"	"117"	"117"	"117"	"117"	"6.514"	"3"	"3135.07115606153"	"81"
"False"	"IsMasterProtein"	"PF3D7_1019000"	"organism=Plasmodium_falciparum_3D7 | product=eukaryotic translation initiation factor subunit eIF2A, putative | location=Pf3D7_10_v3:757795-765158(+) | length=2405 | sequence_SO=chromosome | SO=protein_coding"	"27.6091476091476"	"57"	"153"	"57"	"1"	"2405"	"280.579"	"8.62"	""	"0.947"	"0.950"	"0.903"	"0.682"	"0.623"	"0.625"	"0.634"	"0.552"	"0.570"	"18043.7"	"17094.5"	"17135.8"	"16295.9"	"12309.4"	"11233.1"	"11277.9"	"11434.2"	"9953.0"	"10282.8"	"93"	"93"	"93"	"93"	"93"	"93"	"93"	"93"	"93"	"93"	"4.823"	"0"	"3093.96818066283"	"57"
"False"	"IsMasterProtein"	"PF3D7_0922200"	"organism=Plasmodium_falciparum_3D7 | product=S-adenosylmethionine synthetase (SAMS) | location=Pf3D7_09_v3:903362-904570(+) | length=402 | sequence_SO=chromosome | SO=protein_coding"	"48.0099502487562"	"19"	"141"	"18"	"1"	"402"	"44.816"	"6.74"	""	"0.924"	"0.627"	"0.289"	"0.168"	"0.128"	"0.109"	"0.092"	"0.074"	"0.063"	"28678.7"	"26495.1"	"17982.2"	"8286.0"	"4812.1"	"3677.4"	"3125.1"	"2651.2"	"2115.9"	"1794.7"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"19.893"	"2"	"3031.36724015664"	"19"
"False"	"IsMasterProtein"	"PF3D7_1446500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:1907197-1916202(+) | length=3001 | sequence_SO=chromosome | SO=protein_coding"	"20.8263912029324"	"49"	"145"	"49"	"1"	"3001"	"346.706"	"8.79"	""	"0.935"	"0.966"	"0.936"	"0.768"	"0.700"	"0.712"	"0.718"	"0.637"	"0.657"	"11929.1"	"11154.2"	"11525.9"	"11162.6"	"9165.6"	"8355.4"	"8495.7"	"8559.6"	"7593.6"	"7840.7"	"73"	"73"	"73"	"73"	"73"	"73"	"73"	"73"	"73"	"73"	"1.787"	"0"	"3025.45809248171"	"49"
"False"	"IsMasterProtein"	"PF3D7_1436300"	"organism=Plasmodium_falciparum_3D7 | product=translocon component PTEX150 (PTEX150) | location=Pf3D7_14_v3:1479777-1482758(+) | length=993 | sequence_SO=chromosome | SO=protein_coding"	"42.2960725075529"	"29"	"123"	"29"	"1"	"993"	"112.34"	"4.4"	""	"0.926"	"0.992"	"0.948"	"0.798"	"0.726"	"0.786"	"0.784"	"0.713"	"0.727"	"8701.6"	"8059.4"	"8633.9"	"8250.6"	"6940.0"	"6315.2"	"6842.4"	"6821.8"	"6208.3"	"6325.0"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"14.571"	"0"	"3013.37097619575"	"29"
"False"	"IsMasterProtein"	"PF3D7_1308200"	"organism=Plasmodium_falciparum_3D7 | product=carbamoyl phosphate synthetase (cpsSII) | location=Pf3D7_13_v3:361166-368495(-) | length=2375 | sequence_SO=chromosome | SO=protein_coding"	"16.1263157894737"	"37"	"162"	"37"	"1"	"2375"	"273.265"	"6.61"	""	"0.942"	"0.940"	"0.869"	"0.734"	"0.694"	"0.734"	"0.755"	"0.659"	"0.697"	"12786.9"	"12044.5"	"12018.2"	"11106.4"	"9389.1"	"8877.9"	"9383.4"	"9651.6"	"8426.7"	"8911.7"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"60"	"2.506"	"0"	"2968.44445195302"	"37"
"False"	"IsMasterProtein"	"PF3D7_1457200"	"organism=Plasmodium_falciparum_3D7 | product=thioredoxin 1 (TRX1) | location=Pf3D7_14_v3:2343640-2344218(-) | length=104 | sequence_SO=chromosome | SO=protein_coding"	"48.0769230769231"	"5"	"91"	"5"	"1"	"104"	"11.709"	"4.75"	""	"1.012"	"0.983"	"0.963"	"0.829"	"0.771"	"0.737"	"0.578"	"0.225"	"0.114"	"10690.8"	"10822.8"	"10513.0"	"10297.7"	"8867.5"	"8239.8"	"7877.5"	"6175.6"	"2403.2"	"1217.3"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"629.957"	"0"	"2944.9912345679"	"5"
"False"	"IsMasterProtein"	"PF3D7_0307100"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S12, putative | location=Pf3D7_03_v3:312693-313342(-) | length=141 | sequence_SO=chromosome | SO=protein_coding"	"90.7801418439716"	"12"	"130"	"12"	"1"	"141"	"15.387"	"5.05"	"Acetyl [N-Term]"	"0.980"	"0.976"	"0.916"	"0.663"	"0.543"	"0.481"	"0.459"	"0.403"	"0.437"	"17081.1"	"16744.7"	"16667.0"	"15644.7"	"11331.9"	"9278.8"	"8209.6"	"7844.6"	"6888.3"	"7458.6"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"230.013"	"0"	"2926.35296646482"	"12"
"False"	"IsMasterProtein"	"PF3D7_1118300"	"organism=Plasmodium_falciparum_3D7 | product=insulinase, putative | location=Pf3D7_11_v3:694655-699121(+) | length=1488 | sequence_SO=chromosome | SO=protein_coding"	"32.4596774193548"	"42"	"136"	"42"	"1"	"1488"	"173.516"	"5.43"	""	"0.899"	"0.889"	"0.634"	"0.209"	"0.165"	"0.124"	"0.112"	"0.100"	"0.087"	"25040.0"	"22520.8"	"22258.0"	"15863.0"	"5238.1"	"4133.5"	"3114.7"	"2800.8"	"2501.6"	"2178.3"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"5.434"	"0"	"2911.42620183077"	"42"
"False"	"IsMasterProtein"	"PF3D7_1033100"	"organism=Plasmodium_falciparum_3D7 | product=S-adenosylmethionine decarboxylase/ornithine decarboxylase (AdoMetDC/ODC) | location=Pf3D7_10_v3:1324132-1328436(-) | length=1434 | sequence_SO=chromosome | SO=protein_coding"	"35.9135285913529"	"45"	"139"	"45"	"1"	"1434"	"168.063"	"6.37"	""	"0.901"	"0.847"	"0.587"	"0.244"	"0.164"	"0.120"	"0.100"	"0.091"	"0.077"	"23334.6"	"21025.1"	"19768.8"	"13692.5"	"5693.6"	"3827.9"	"2805.1"	"2331.0"	"2114.3"	"1797.8"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"67"	"5.679"	"0"	"2885.49796321117"	"45"
"False"	"IsMasterProtein"	"PF3D7_1108600"	"organism=Plasmodium_falciparum_3D7 | product=endoplasmic reticulum-resident calcium binding protein (ERC) | location=Pf3D7_11_v3:369675-370706(-) | length=343 | sequence_SO=chromosome | SO=protein_coding"	"67.9300291545189"	"23"	"135"	"23"	"1"	"343"	"39.35"	"4.67"	""	"0.962"	"0.905"	"0.771"	"0.457"	"0.395"	"0.395"	"0.407"	"0.351"	"0.340"	"19019.2"	"18304.9"	"17217.2"	"14659.1"	"8694.5"	"7512.4"	"7509.8"	"7749.5"	"6673.0"	"6465.7"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"38.137"	"0"	"2856.56907637391"	"23"
"False"	"IsMasterProtein"	"PF3D7_0627500"	"organism=Plasmodium_falciparum_3D7 | product=protein DJ-1 (DJ1) | location=Pf3D7_06_v3:1101734-1102852(-) | length=189 | sequence_SO=chromosome | SO=protein_coding"	"64.021164021164"	"10"	"94"	"10"	"1"	"189"	"20.28"	"7.39"	""	"0.985"	"0.959"	"1.024"	"0.771"	"0.476"	"0.193"	"0.122"	"0.081"	"0.067"	"16710.3"	"16462.2"	"16026.5"	"17113.6"	"12879.2"	"7946.1"	"3220.5"	"2039.1"	"1354.4"	"1121.5"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"64.793"	"0"	"2842.7035504259"	"10"
"False"	"IsMasterProtein"	"PF3D7_1439900"	"organism=Plasmodium_falciparum_3D7 | product=triosephosphate isomerase (TIM) | location=Pf3D7_14_v3:1622576-1623612(+) | length=248 | sequence_SO=chromosome | SO=protein_coding"	"45.5645161290323"	"12"	"125"	"12"	"1"	"248"	"27.917"	"6.42"	""	"0.963"	"0.972"	"0.992"	"0.647"	"0.216"	"0.124"	"0.094"	"0.073"	"0.065"	"18137.7"	"17472.5"	"17630.8"	"17987.4"	"11733.5"	"3918.8"	"2257.2"	"1697.1"	"1332.0"	"1178.2"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"28.552"	"0"	"2815.18969068937"	"12"
"False"	"IsMasterProtein"	"PF3D7_1118200"	"organism=Plasmodium_falciparum_3D7 | product=heat shock protein 90, putative | location=Pf3D7_11_v3:688766-691558(-) | length=930 | sequence_SO=chromosome | SO=protein_coding"	"33.2258064516129"	"29"	"116"	"29"	"1"	"930"	"108.397"	"6.67"	""	"0.912"	"0.709"	"0.321"	"0.177"	"0.141"	"0.131"	"0.124"	"0.107"	"0.101"	"28607.3"	"26080.7"	"20277.1"	"9177.4"	"5061.0"	"4031.3"	"3741.1"	"3558.5"	"3055.6"	"2896.1"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"4.526"	"0"	"2812.77905244322"	"29"
"False"	"IsMasterProtein"	"PF3D7_0913200"	"organism=Plasmodium_falciparum_3D7 | product=elongation factor 1-beta (EF-1beta) | location=Pf3D7_09_v3:575679-576509(+) | length=276 | sequence_SO=chromosome | SO=protein_coding"	"51.0869565217391"	"14"	"101"	"14"	"1"	"276"	"32.007"	"5.08"	"Acetyl [N-Term]"	"0.980"	"0.876"	"0.431"	"0.133"	"0.089"	"0.064"	"0.061"	"0.050"	"0.043"	"17534.9"	"17190.7"	"15355.6"	"7563.4"	"2336.1"	"1555.3"	"1127.7"	"1077.7"	"868.4"	"747.2"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"41.17"	"0"	"2743.95138429426"	"14"
"False"	"IsMasterProtein"	"PF3D7_1365900"	"organism=Plasmodium_falciparum_3D7 | product=ubiquitin-60S ribosomal protein L40 | location=Pf3D7_13_v3:2632534-2633260(-) | length=128 | sequence_SO=chromosome | SO=protein_coding"	"38.28125"	"5"	"150"	"1"	"1"	"128"	"14.608"	"9.88"	""	"1.508"	"1.003"	"1.086"	"0.790"	"0.754"	"0.743"	"0.777"	"0.678"	"0.823"	"4432.8"	"6683.9"	"4445.3"	"4815.3"	"3501.4"	"3340.4"	"3292.9"	"3446.2"	"3007.3"	"3647.0"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"22.714"	"0"	"2662.34503473649"	"5"
"False"	"IsMasterProtein"	"PF3D7_0922600"	"organism=Plasmodium_falciparum_3D7 | product=glutamine synthetase, putative | location=Pf3D7_09_v3:916603-918674(+) | length=543 | sequence_SO=chromosome | SO=protein_coding"	"52.670349907919"	"25"	"115"	"25"	"1"	"543"	"63.19"	"6.57"	""	"0.942"	"0.974"	"0.975"	"0.817"	"0.765"	"0.652"	"0.430"	"0.170"	"0.107"	"12649.9"	"11910.7"	"12326.7"	"12339.9"	"10332.4"	"9675.1"	"8251.4"	"5437.4"	"2147.7"	"1358.0"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"43"	"16.508"	"0"	"2622.78581199024"	"25"
